utc_time,utc_date,longitude,latitude,heading,elevation
161644.0,070515,-96.6191591,39.1328314,3.140902269994,312.2
161644.0,070515,-96.6191591,39.1328314,3.140902269994,312.2
161644.0,070515,-96.6191591,39.1328314,3.140902269994,312.2
161644.2,070515,-96.6191591,39.1328314,3.142404341856,312.2
161644.2,070515,-96.6191591,39.1328314,3.142404341856,312.2
161644.2,070515,-96.6191591,39.1328314,3.142404341856,312.2
161644.2,070515,-96.6191591,39.1328314,3.142404341856,312.2
161644.4,070515,-96.6191592,39.1328314,3.141714624813,312.2
161644.4,070515,-96.6191592,39.1328314,3.141714624813,312.2
161644.4,070515,-96.6191592,39.1328314,3.141714624813,312.2
161644.4,070515,-96.6191592,39.1328314,3.141714624813,312.2
161644.6,070515,-96.6191592,39.1328314,3.141714555427,312.2
161644.6,070515,-96.6191592,39.1328314,3.141714555427,312.2
161644.6,070515,-96.6191592,39.1328314,3.141714555427,312.2
161644.6,070515,-96.6191592,39.1328314,3.141714555427,312.2
161644.8,070515,-96.6191592,39.1328314,3.140902690671,312.2
161644.8,070515,-96.6191592,39.1328314,3.140902690671,312.2
161644.8,070515,-96.6191592,39.1328314,3.140902690671,312.2
161644.8,070515,-96.6191592,39.1328314,3.140902690671,312.2
161645.0,070515,-96.6191592,39.1328314,3.140902270372,312.2
